"""grupodeatributos""","CodSap","DesProductoSap","UnidadMedidaBase","CodProducto","Txt Grupo articulo","CodGrupoArticulo","CodUnidadNegocio","CodJerq01","CodMarca","DesMarca","CodigoNegocio","DesNegocio","CodAtributo1","DesAtributo1","CodAtributo2","DesAtributo2","CodAtributo3","DesAtributo3","PeticionBorrado","TipoEAN","CodEAN13","CodCUC","DescripcionCUC","CodCUCTono","DescripcionCUCTono","CodLinea","DesLinea","CodJerq02","DesJerq02","CodCategoria","DesCategoria","CodSubcategoria","DesSubcategoria","CodTipo","DesTipo","CodSubtipo","DesSubtipo","CodProductoGenerico","DesProductoGenerico","CodProductoSuperGenerico","DesProductoSuperGenerico","Largo","Ancho","Volumen","PesoBruto","Alto","Unidad Longitud","Unidad de Volumen","Unidad De Peso","CodClaseMKT","AplicacionLugarUso","Beneficio","DesCaracteristicaBulk","EdadObjetivo","FamiliaFragancia","Gama","GrupoProductoAC","Mercado","PresentacionEnvase","Sexo","SexoEdadObjetivo","TeoriaColor","TipoEstuche","TipoPielCabello","Tipo de Producto","ContenidoNeto","UmContenido","AcabadoAccessorios","AcabadoCajaReloj","AcabadoLuna","Adicional","CaracteristicasTirasAsas","CaracteristicasBijouterie","CierreComplementos","ClasificacionProductos","ColorCorrea","ColorLuna","ColorMarco","ColorTono","ColorTonoCajaReloj","DetalleCaja","DetalleEspecifi","DetalleProducto","DetalleSuela","DetalleBrazo","DetalleMarcoLentes","DialAcabado","ColorReloj","DisenoComplementos","TipoEstampado","EstiloAccesorio","EstiloRopa","FormaCaja","GrosorBrazo","GrupoProductosHogar","InsumoCajaReloj","InsumoMaterialPrimario","InsumoComplementario","MaterialCajaReloj","ModeloLentes","Niveles","NombreGenericoAccesorio","NombreGenerico","OcasionUsoAccesorio","OcasionUsoRopa","OrigenAccesorio","TipoPlaneacion","Posicionamiento","PresentacionForma","RotulosFila","SubtipoProdHogar","SubtipoProdComplementos","TallaTamano","Tema","Tematico","TipoLuna","TipoMaterial","TipoMaterialRopaCalzado","TipoMaterialBrazoLente","TipoTirasAsas","Tipologiareloj","TirasAsas","versatilidad"
"SAP","210091706","ES ARBOL DE NAVIDAD 2018 GT","Unidad","P0602103408","0501","Promociones de 3ros","Apoyo","02","02","ESIKA","","","","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","6072050560571","PROMOCION USUARIOS/HOGAR/NAVIDAD/OTROS HOGAR","72","PROMOCION USUARIOS","050","HOGAR","560","NAVIDAD","571","OTROS HOGAR","","","","","1200.000","280.000","84000.000","4308.000","250.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210091707","ES CORONA DE NAVIDAD 2018 SV","Unidad","P0602103409","0501","Promociones de 3ros","Apoyo","02","02","ESIKA","","","","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","6072050560571","PROMOCION USUARIOS/HOGAR/NAVIDAD/OTROS HOGAR","72","PROMOCION USUARIOS","050","HOGAR","560","NAVIDAD","571","OTROS HOGAR","","","","","550.000","120.000","36300.000","907.000","550.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210091708","ES ARBOL DE NAVIDAD 2018 SV","Unidad","P0602103410","0501","Promociones de 3ros","Apoyo","02","02","ESIKA","","","","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","6072050560571","PROMOCION USUARIOS/HOGAR/NAVIDAD/OTROS HOGAR","72","PROMOCION USUARIOS","050","HOGAR","560","NAVIDAD","571","OTROS HOGAR","","","","","1200.000","280.000","84000.000","4308.000","250.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210091703","LB CORONA DE NAVIDAD 2018 PA","Unidad","P0602103405","0501","Promociones de 3ros","Apoyo","01","01","L'BEL","","","","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","6072050560571","PROMOCION USUARIOS/HOGAR/NAVIDAD/OTROS HOGAR","72","PROMOCION USUARIOS","050","HOGAR","560","NAVIDAD","571","OTROS HOGAR","","","","","550.000","120.000","36300.000","907.000","550.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","400083503","AGUA DE PROCESO HIDROALCOHOLES","Kg","P0341034092","0101","Fragancias","Cosméticos","99","99","GENERICA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","0.000","0.000","","","Kg","Fragancias","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","400083297","BOLSA ARMADO 20X36 BO","Unidad","P0907220935","0503","Material Apoyo Venta","Apoyo","99","99","GENERICA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","300.000","200.000","600.000","10.000","10.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","400083280","ESP ENERO 2019 CATALOGO","Unidad","P0907020928","0503","Material Apoyo Venta","Apoyo","01","01","L'BEL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","230.000","165.000","113.850","10.000","3.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","400083281","ESP ENERO 2019 CATALOGO","Unidad","P0907020929","0503","Material Apoyo Venta","Apoyo","01","01","L'BEL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","230.000","165.000","113.850","10.000","3.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","400083282","ESP MARZO 2019 CATALOGO","Unidad","P0907020930","0503","Material Apoyo Venta","Apoyo","01","01","L'BEL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","230.000","165.000","113.850","10.000","3.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","400083283","ESP ABRIL 2019 CATALOGO","Unidad","P0907020931","0503","Material Apoyo Venta","Apoyo","01","01","L'BEL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","230.000","165.000","113.850","10.000","3.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","400083284","ESP MAYO 2019 CATALOGO","Unidad","P0907020932","0503","Material Apoyo Venta","Apoyo","01","01","L'BEL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","230.000","165.000","113.850","10.000","3.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","400083285","ESP JUNIO 2019 CATALOGO","Unidad","P0907020933","0503","Material Apoyo Venta","Apoyo","01","01","L'BEL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","230.000","165.000","113.850","10.000","3.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","400083286","ESP JULIO 2019 CATALOGO","Unidad","P0907020934","0503","Material Apoyo Venta","Apoyo","01","01","L'BEL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","230.000","165.000","113.850","10.000","3.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","400083287","ESP AGOSTO 2019 CATALOGO","Unidad","P0907020935","0503","Material Apoyo Venta","Apoyo","01","01","L'BEL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","230.000","165.000","113.850","10.000","3.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","400083288","ESP SEPTIEMBRE 2019 CATALOGO","Unidad","P0907020936","0503","Material Apoyo Venta","Apoyo","01","01","L'BEL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","230.000","165.000","113.850","10.000","3.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","400083289","ESP OCTUBRE 2019 CATALOGO","Unidad","P0907020937","0503","Material Apoyo Venta","Apoyo","01","01","L'BEL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","230.000","165.000","113.850","10.000","3.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","400083290","ESP NOVIEMBRE 2019 CATALOGO","Unidad","P0907020938","0503","Material Apoyo Venta","Apoyo","01","01","L'BEL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","230.000","165.000","113.850","10.000","3.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","400083291","ESP DICIEMBRE 2019 CATALOGO","Unidad","P0907020939","0503","Material Apoyo Venta","Apoyo","01","01","L'BEL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","230.000","165.000","113.850","10.000","3.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","220041872","ASADERA RECTANGULAR TRAMONTINA","Unidad","P0976223178","0502","Incentivos","Apoyo","99","99","GENERICA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","340.000","160.000","3264.000","50.000","60.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","220041935","RXP C16-2018 JUEGO DE 4 JARROS","Unidad","P0976266736","0502","Incentivos","Apoyo","99","99","GENERICA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","230.000","150.000","5520.000","20.000","160.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","220042015","KF182-4220 PULSERA SE INSPIRA","Unidad","P0976266790","0502","Incentivos","Apoyo","02","02","ESIKA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114.000","89.000","273.942","30.834","27.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","220042016","RELOJ RXP ORO C05-C06/19","Unidad","P0976266791","0502","Incentivos","Apoyo","99","99","GENERICA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110.000","110.000","968.000","70.000","80.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","220042017","RELOJ RXP PLATA C05-C06/19","Unidad","P0976266792","0502","Incentivos","Apoyo","02","02","ESIKA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110.000","110.000","968.000","70.000","80.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","220042018","JUEGO TOALLAS RXP C18/18","Unidad","P0976266793","0502","Incentivos","Apoyo","02","02","ESIKA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190.000","180.000","13680.000","1365.000","400.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","220042019","BIJOUTERIE COLLAR AZUL+ARETES","Unidad","P0976266794","0502","Incentivos","Apoyo","99","99","GENERICA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","150.000","140.000","525.000","10.000","25.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","400083275","FAJILLA TOALLAS RXP C18/18","Unidad","P0907220926","0503","Material Apoyo Venta","Apoyo","99","99","GENERICA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","205.000","273.000","2798.250","4500.000","50.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","400083276","FLYER JUEGO TOALLAS RXP C18/18","Unidad","P0907220927","0503","Material Apoyo Venta","Apoyo","99","99","GENERICA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","205.000","273.000","55.965","90.000","1.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","220041994","EDRED-N 2 PLAZAS CHELSEA PARC","Unidad","P0976266773","0502","Incentivos","Apoyo","99","99","GENERICA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.000","40.000","5.600","1766.670","3.500","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","400083296","PERIODICO BELCORP 50 ANOS 19","Unidad","P0907220934","0503","Material Apoyo Venta","Apoyo","99","99","GENERICA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.000","28.000","1.722","8.000","1.500","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","220041947","VAJILLA BLANKA 16 PZS GIBSON","Unidad","P0976266745","0502","Incentivos","Apoyo","99","99","GENERICA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.000","28.500","16.530","5333.330","29.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","220041955","KIT SETS NAVIDENOS REGALOS","Unidad","P0976223228","0502","Incentivos","Apoyo","02","02","ESIKA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.000","180.000","4140.000","80.000","230.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","400081782","CATALOGO ESIKA C01/19","Unidad","P0907141558","0503","Material Apoyo Venta","Apoyo","02","02","ESIKA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","225.000","175.000","315.000","300.000","8.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","400081800","CATALOGO CYZONE C01/19","Unidad","P0907141576","0503","Material Apoyo Venta","Apoyo","03","03","CYZONE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","245.000","165.000","202.125","250.000","5.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","400081818","CATALOGO LBEL C01/19","Unidad","P0907141594","0503","Material Apoyo Venta","Apoyo","01","01","L'BEL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","225.000","175.000","315.000","250.000","8.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","400081836","SOBRE BELCORP 3MARCAS C01/19","Unidad","P0907141612","0503","Material Apoyo Venta","Apoyo","99","99","GENERICA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","300.000","180.000","1134.000","800.000","21.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
