"grupodeatributos","codsap","desnombrefantasiacatalogo","desnombreelementocatalogo","desnombrearticulocatalogo","descapacidadcatalogo","descapacidadcatalogo001","descapacidadcatalogo002","destallamedidacatalogo","desbeneficiosslogancatalogo","desfamiliaolfativacatalogo","desnombrelineacatalogo","descomentarioscatalogo","desmaestrocatalogo","destipoproductocatalogo","deshistoriaolfativatextoaprobado","desmodousotextoaprobado","destecnologiatextoaprobado","desbeneficioprincipal","desdisclaimerbeneficioprincipal","desbeneficiosecundario001","desdisclaimersecundario001","desbeneficiosecundario002","desdisclaimersecundario002","desbeneficiosecundario003","desdisclaimersecundario003","desbeneficiosecundario004","desdisclaimersecundario004","desbeneficiosecundario005","desdisclaimersecundario005"
"Comunicaciones","210086360","","Reloj sweet garden","CYZONE SWEET GARDEN RELOJ","","","","Marco de metal alloy con baño plateado. Correa de acero inoxidable con baño plateado. Dial interior con flores en alto relieve. Medidas aprox.: Marco: 3.9 cm / 1.5”, Correa: 19 cm / 7.5”","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210086362","","Reloj fast and cool","CYZONE FAST AND COOL RELOJ","","","","Marco de metal alloy con baño plateado. Correa de caucho. Dial interior con efecto metalizado y alto relieve. Medidas aprox.: Marco: 4.3 cm / 1.7”, Correa: 24 cm / 9.4”","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210086363","","Reloj on the way","CYZONE ON THE WAY RELOJ","","","","Marco de metal alloy con baño plateado y bisel de plástico. Correa de caucho. Dial interior con efecto metalizado, cronógrafos decorativos y alto relieve. Medidas aprox.: Marco: 4.3 cm / 1.7”; Correa: 24 cm / 9.4”","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210086364","","Reloj steel time","CYZONE STEEL TIME RELOJ","","","","De metal con baño plateado. Con cronógrafos decorativos. Medidas aprox.: Marco: 4.3 cm / 1.7”, Correa: 20 cm / 7.9”","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210086553","RELOJ BROWN TIME","ESIKA ACC BROWN TIME RELOJ","ESIKA ACC BROWN TIME RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210086555","RELOJ FORZA","ESIKA ACC FORZA RELOJ","ESIKA ACC FORZA RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210086759","RELOJ ARGOS","ESIKA ACC ARGOS RELOJ","ESIKA ACC ARGOS RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210086760","RELOJ IMPERIO","ESIKA ACC IMPERIO RELOJ","ESIKA ACC IMPERIO RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210086761","","ESIKA ACC LAUREN RELOJ","ESIKA ACC LAUREN RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210086762","RELOJ BELLEZZA","ESIKA ACC BELLEZZA RELOJ","ESIKA ACC BELLEZZA RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210086763","RELOJ TIME QUEEN","ESIKA ACC TIME QUEEN RELOJ","ESIKA ACC TIME QUEEN RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210086764","RELOJ LEVEL BLUE","ESIKA ACC LEVEL BLUE RELOJ","ESIKA ACC LEVEL BLUE RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210086765","","ESIKA ACC TITAN RELOJ","ESIKA ACC TITAN RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210086766","RELOJ ADAGIO","ESIKA ACC ADAGIO RELOJ","ESIKA ACC ADAGIO RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210086768","","ESIKA ACC COOL BLUE RELOJ","ESIKA ACC COOL BLUE RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210087341","","Reloj sweety","CYZONE SWEETY RELOJ","","","","Marco de metal con baño plateado, bisel en baño dorado, dial con cristales y correa de tipo cuero. Medidas: Marco: 3.3 cm / 1.3”, Correa: 23 cm / 9.1”.","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210087342","","Reloj floralí","CYZONE FLORALI RELOJ","","","","En metal dorado y correa de acero inoxidable en plateado. Luna con impresión. Medidas: Marco: 3.5 cm / 1.3”, Correa: 19 cm / 7.4”.","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210087344","","Reloj fit","CYZONE FIT RELOJ","","","","Marco de metal con baño plateado. Bisel con pulsadores de imitación. Dial interior con cronógrafos decorativos. Medidas: Marco: 4.5 cm / 1.8”, Correa: 24 cm / 9.4”.","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210087345","","Reloj hurry up","CYZONE HURRY UP RELOJ","","","","Marco de metal con baño color oro rosa, cristales y correa tipo cuero. Medidas aprox.: Marco: 3.5 cm / 13.8” , Correa: 23 cm / 9”.","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210087346","","Reloj spay","CYZONE SPAY RELOJ","","","","Marco de metal y correa d tipo cuero. Medidas: Marco: 3.3 cm / 1.3”, Correa: 23 cm / 9.1”.","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210087347","","Reloj snatch","CYZONE SNATCH RELOJ","","","","Marco y correa de metal. Medidas aprox.: Marco: 3.3 cm / 1.3”, Correa: 23 cm / 9.1”.","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210087348","","Reloj metal on time","CYZONE METAL ON TIME RELOJ","","","","Marco de metal plateado y correa de mesh en acero inoxidable con baño plateado. Medidas: Marco: 3.4 cm / 1.3”, Correa: 23.8 cm / 9.3”","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210087442","","ESIKA ACC MYSTIC SPHERE RELOJ","ESIKA ACC MYSTIC SPHERE RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210087443","","ESIKA ACC MINIMAL VITRAL RELOJ","ESIKA ACC MINIMAL VITRAL RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210087444","","ESIKA ACC ERMINE RELOJ","ESIKA ACC ERMINE RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210087445","","ESIKA ACC SILVERNAUT RELOJ","ESIKA ACC SILVERNAUT RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210087446","","ESIKA ACC SOTAVENTO RELOJ","ESIKA ACC SOTAVENTO RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210087447","","ESIKA ACC LEATHER RYTHYM RELOJ","ESIKA ACC LEATHER RYTHYM RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210087448","RELOJ TIME JOURNEY","ESIKA ACC TIME JOURNEY RELOJ","ESIKA ACC TIME JOURNEY RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210087450","","ESIKA ACC DEEP SPACE RELOJ","ESIKA ACC DEEP SPACE RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210087451","RELOJ MANLY TEMPS","ESIKA ACC MANLY TEMPS RELOJ","ESIKA ACC MANLY TEMPS RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210087452","","ESIKA ACC BLACK STYLE RELOJ","ESIKA ACC BLACK STYLE RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210087454","RELOJ LADY TEMPO","ESIKA ACC LADY TEMPO RELOJ","ESIKA ACC LADY TEMPO RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210087986","","Reloj sixty","CYZONE SIXTY RELOJ","","","","En metal dorado con plateado y tipo cuero. Fondo con textura. Medidas aprox.: 3.7 cm / 1.4”","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210087987","","Reloj arrowed","CYZONE ARROWED RELOJ","","","","En metal plateado y caucho, con cronógrafos decorativos. Medidas aprox.: 4.2 cm / 1.7”","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210087988","","Reloj exact time","CYZONE EXACT TIME RELOJ","","","","En metal dorado y correa de metal plateada. Medidas aprox.: 3.4 cm / 1.3”","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210087989","","Reloj walker","CYZONE WALKER RELOJ","","","","En metal, con cronógrafos decorativos. Medidas aprox.: 4.3 cm / 2”","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210087990","","Reloj beauty and the time","CYZONE BEAUTY AND THE TIME REL","","","","En metal oro rosado y tipo cuero. Medidas aprox.: Marco: 3,6 cm / 1.4”","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210087991","","Reloj grunge","CYZONE GRUNGE RELOJ","","","","En metal plateado y plástico. Medidas Aprox.: Marco: 3,7 cm / 1.5”","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210087992","","Reloj make a wish","CYZONE MAKE A WISH RELOJ","","","","En metal plateado ycorrea tipo cuero. Medidas aprox.: marco de 3,5 cm / 1.4”","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210087993","","Reloj arrested","CYZONE ARRESTED RELOJ","","","","En metal plateado y caucho, con cronógrafos decorativos. Medidas aprox.: 4.3 cm / 1.6”","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210087994","","Reloj every moment","CYZONE EVERY MOMENT RELOJ","","","","En metal. Diámetro aprox. de marco: 3.4 cm / 1.3”","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210088340","","ESIKA ACC ROSE GOLDS RELOJ","ESIKA ACC ROSE GOLDS RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210088341","","ESIKA ACC SAND TIME RELOJ","ESIKA ACC SAND TIME RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210088342","","ESIKA ACC GOLDEN MIDNIGHT RELO","ESIKA ACC GOLDEN MIDNIGHT RELO","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210088343","RELOJ MALBEC ROSSO","ESIKA ACC MALBEC ROSSO RELOJ","ESIKA ACC MALBEC ROSSO RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210088344","RELOJ SILVERANNA","ESIKA ACC SILVERANNA RELOJ","ESIKA ACC SILVERANNA RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210088345","RELOJ BROWN SIGN","ESIKA ACC BROWN SIGN RELOJ","ESIKA ACC BROWN SIGN RELOJ","Co-creado con Christian Meier. Caja en metal dorado. Correa de cuero genuino marrón de 26 cm. Dial negro con acabado metalizado y cronógrafos decorativos.","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210088346","","ESIKA ACC HIGH BLUE RELOJ","ESIKA ACC HIGH BLUE RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210088347","","ESIKA ACC GOLDEN ROYALTY RELOJ","ESIKA ACC GOLDEN ROYALTY RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210088449","RELOJ BLACK PULSE","ES BLACK PULSE RELOJ","ES BLACK PULSE RELOJ","","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210088450","RELOJ LOCK NUMBERS","ES LOCK NUMBERS RELOJ","ES LOCK NUMBERS RELOJ","Caja de metal plateado brillante, correa de cuero genuino marrón de 26 cm.  Cronógrafos y pulsadores decorativos.","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210088870","","Reloj soft pink","CYZONE SOFT PINK RELOJ","","","","En metal plateado y tipo cuero. Medidas aprox.: Marco: 3.3 cm / 1.3”","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210088871","","reloj twelve angles","CYZONE TWELVE ANGLES RELOJ","","","","En metal plateado y tipo cuero. Medidas aprox.: Marco: 3,6 cm / Correa: 24 cm.","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210088872","","Reloj travel time","CYZONE TRAVEL TIME RELOJ","","","","En metal. Medidas aprox.: caja: 3,7 cm / 1.5”","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210088873","","Reloj silver mesh","CYZONE SILVER MESH RELOJ","","","","En metal oro rosado y correa de metal mesh en plateado. Medidas: caja: 3.6 cm/1.4” correa: 24 cm / 9.4”","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210088874","","Reloj go forth","CYZONE GO FORTH RELOJ","","","","En metal. Medidas aprox.: Marco: 4.3 cm, Largo de correa: 21 cm.","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210088984","RELOJ ROSE MODE","ESIKA ACC ROSE MODE RELOJ","ESIKA ACC ROSE MODE RELOJ","Caja de metal cuadrada en tono oro rosado con 56 cristales. Correa tipo cuero en acabado metalizado color oro rosado de 24 cm.","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210088985","RELOJ BROWN GOLD","ESIKA ACC BROWN GOLD RELOJ","ESIKA ACC BROWN GOLD RELOJ","Caja con baño dorado. Correa tipo cuero color camel con un eslabón y un clavo a cada lado de 24 cm. Dial blanco con acabado metalizado.","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210088986","RELOJ SILVER GLAMOUR","ESIKA ACC SILVER GLAMOUR RELOJ","ESIKA ACC SILVER GLAMOUR RELOJ","Caja de metal con baño plateado y bisel con 72 cristales. Borde dorado impreso sobre luna. Correa de metal con 5 links en plateado y dorado de 21 cm.","","ESIKA PAISES","","MAQUILLAJE","","ESIKA ACC SILVER GLAMOUR RELOJ","0","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210088987","RELOJ DESERT DUNES","ESIKA ACC DESERT DUNES RELOJ","ESIKA ACC DESERT DUNES RELOJ","Caja de metal con baño dorado. Correa de plástico naranja con acabado liso de 24 cm. Dial blanco con aro interno con cristales, manecillas en baño dorado y cronógrafos decorativos. ","","ESIKA PAISES","","MAQUILLAJE","","ESIKA ACC DESERT DUNES RELOJ","0","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210088988","RELOJ AFTERHOURS","ESIKA ACC AFTERHOURS RELOJ","ESIKA ACC AFTERHOURS RELOJ","Caja redonda de metal en baño dorado. Lleva 9 cristales en la parte superior y 9 en la parte inferior. Correa de silicona color azul con acabado liso de 24 cm.","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210088989","RELOJ ACCESS","ESIKA ACC ACCESS RELOJ","ESIKA ACC ACCESS RELOJ","Caja y correa en metal plateado. Correa en baño plateado con cinco links en acabado brillante y brush, de 21 cm. Dial gris con acabado metalizado. ","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210088990","RELOJ BLACK EXPRESS","ESIKA ACC BLACK EXPRESS RELOJ","ESIKA ACC BLACK EXPRESS RELOJ","Caja de metal plateado. Correa tipo cuero con pespunte de 21 cm. Doble dial, marcadores de hora en alto relieve y cronógrafos decorativos.","","ESIKA PAISES","","MAQUILLAJE","","ESIKA ACC BLACK EXPRESS RELOJ","0","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210088991","RELOJ DUAL TIME","ESIKA ACC DUAL TIME RELOJ","ESIKA ACC DUAL TIME RELOJ","Caja de metal cuadrada en baño color negro. Correa color rojo de 26 cm. Dial negro con acabado metalizado, track impreso en blanco y cronógrafos decorativos.","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210088992","RELOJ CLASSIC TIME","ESIKA ACC CLASSIC TIME RELOJ","ESIKA ACC CLASSIC TIME RELOJ","Caja redonda en metal dorado. Correa tipo cuero marrón con pespunte de 26 cm. Doble dial con manecillas color dorado y segundero rojo.","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210089787","","Reloj gold gifts","CYZONE GOLD GIFTS RELOJ","","","","En metal y tipo cuero. Medidas aprox.: Marco: 3.4 cm; correa: 24 cm.","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210089788","","Reloj the black time","CYZONE THE BLACK TIME RELOJ","","","","En metal y tipo cuero. Medidas aprox.: Marco: 3.6 cm, Largo de correa: 24 cm.","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210089789","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Comunicaciones","210089790","","Reloj the crown","CY THE CROWN RELOJ","","","","","","","","","","","","","","","","","","","","","","","","",""
"Comunicaciones","210089791","","Reloj inside time","CYZONE INSIDE TIME RELOJ","","","","En metal. Medidas aprox.: Marco: 3.6 cm; correa: 24 cm.","","","","","","Accesorios","","","","","","","","","","","","","","",""
"Comunicaciones","210089792","","Reloj light of day","CYZONE LIGHT OF DAY RELOJ","","","","En metaly correa tipo cuero. Medidas aprox.: Diámetro de marco: 3.7 cm, Largo de correa: 24 cm.","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210089793","","Rejoj time for you","CYZONE TIME FOR YOU RELOJ","","","","","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210089794","","Reloj speed change","CYZONE SPEED CHANGE RELOJ","","","","En metal y plástico. Medidas: marco: 4.5 cm, Largo de correa: 26 cm.","","","","","CYZONE PAISES","","","","","","","","","","","","","","","",""
"Comunicaciones","210089795","",".",".","","","","","","","","","","","","","","","","","","","","","","","","",""
"Comunicaciones","210089797","RELOJ CLODETTE","ESIKA ACC CLODETTE RELOJ","ESIKA ACC CLODETTE RELOJ","Caja redonda en metal en tono dorado con acabado brillante y bisel con 9 cristales Swarovski® en ambos lados de la caja. Perilla en baño dorado. Correa de silicona color guinda de 24 cm.","","","","","","","","ESIKA PAISES","","","","","","","","","","","","","","","",""
